,movie_id,title,overview,genres,keywords,cast,crew,homepage,runtime,cast_ws,genres_ws,tags,crew_new,cast_new
2317,23082,The Invention of Lying,"['Set', 'in', 'a', 'world', 'where', 'the', 'concept', 'of', 'lying', ""doesn't"", 'exist,', 'a', 'loser', 'changes', 'his', 'lot', 'when', 'he', 'invents', 'lying', 'and', 'uses', 'it', 'to', 'get', 'ahead.']","['Comedy', 'Romance', 'Fantasy']",[],"['Ricky Gervais', 'Jennifer Garner', 'Jonah Hill']","['Ricky Gervais', 'Matthew Robinson']",http://the-invention-of-lying.warnerbros.com/,100.0,"['RickyGervais', 'JenniferGarner', 'JonahHill']","['Comedy', 'Romance', 'Fantasy']","set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead. comedy romance fantasy rickygervais jennifergarner jonahhill ricky gervais matthew robinson","Ricky Gervais, Matthew Robinson","Ricky Gervais, Jennifer Garner, Jonah Hill"
2321,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"['Kazakh', 'journalist', 'Borat', 'Sagdiyev', 'travels', 'to', 'America', 'to', 'make', 'a', 'documentary.', 'As', 'he', 'zigzags', 'across', 'the', 'nation,', 'Borat', 'meets', 'real', 'people', 'in', 'real', 'situations', 'with', 'hysterical', 'consequences.', 'His', 'backwards', 'behavior', 'generates', 'strong', 'reactions', 'around', 'him', 'exposing', 'prejudices', 'and', 'hypocrisies', 'in', 'American', 'culture.']",['Comedy'],"['male nudity', 'usa', 'california', 'prostitute', 'journalist', 'rodeo', 'kazakhstan', 'demeanor course', 'chicken', 'driving school', 'anti semitism', 'bear', 'mockumentary', 'reporter', 'aftercreditsstinger', 'duringcreditsstinger']","['Sacha Baron Cohen', 'Ken Davitian', 'Luenell']",['Larry Charles'],http://www.boratmovie.com/,82.0,"['SachaBaronCohen', 'KenDavitian', 'Luenell']",['Comedy'],"kazakh journalist borat sagdiyev travels to america to make a documentary. as he zigzags across the nation, borat meets real people in real situations with hysterical consequences. his backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in american culture. comedy male nudity usa california prostitute journalist rodeo kazakhstan demeanor course chicken driving school anti semitism bear mockumentary reporter aftercreditsstinger duringcreditsstinger sachabaroncohen kendavitian luenell larry charles",Larry Charles,"Sacha Baron Cohen, Ken Davitian, Luenell"
2326,218043,Left Behind,"['A', 'small', 'group', 'of', 'survivors', 'are', 'left', 'behind', 'after', 'millions', 'of', 'people', 'suddenly', 'vanish', 'during', 'the', 'rapture', 'and', 'the', 'world', 'is', 'plunged', 'into', 'chaos', 'and', 'destruction.']","['Thriller', 'Action', 'Science Fiction']","['airplane', 'the rapture', 'remake', 'pilot hero']","['Nicolas Cage', 'Chad Michael Murray', 'Lea Thompson']",['Vic Armstrong'],http://www.leftbehindmovie.com/,110.0,"['NicolasCage', 'ChadMichaelMurray', 'LeaThompson']","['Thriller', 'Action', 'ScienceFiction']",a small group of survivors are left behind after millions of people suddenly vanish during the rapture and the world is plunged into chaos and destruction. thriller action sciencefiction airplane the rapture remake pilot hero nicolascage chadmichaelmurray leathompson vic armstrong,Vic Armstrong,"Nicolas Cage, Chad Michael Murray, Lea Thompson"
2329,10147,Bad Santa,"['A', 'miserable', 'conman', 'and', 'his', 'partner', 'pose', 'as', 'Santa', 'and', 'his', 'Little', 'Helper', 'to', 'rob', 'department', 'stores', 'on', 'Christmas', 'Eve.', 'But', 'they', 'run', 'into', 'problems', 'when', 'the', 'conman', 'befriends', 'a', 'troubled', 'kid,', 'and', 'the', 'security', 'boss', 'discovers', 'the', 'plot.']","['Drama', 'Comedy', 'Crime']","['holiday', 'elves', 'christmas party', 'department store', 'safe', 'drink', 'little people', 'christmas eve', 'christmas']","['Billy Bob Thornton', 'Tony Cox', 'Brett Kelly']",['Terry Zwigoff'],http://www.miramax.com/movie/bad-santa,91.0,"['BillyBobThornton', 'TonyCox', 'BrettKelly']","['Drama', 'Comedy', 'Crime']","a miserable conman and his partner pose as santa and his little helper to rob department stores on christmas eve. but they run into problems when the conman befriends a troubled kid, and the security boss discovers the plot. drama comedy crime holiday elves christmas party department store safe drink little people christmas eve christmas billybobthornton tonycox brettkelly terry zwigoff",Terry Zwigoff,"Billy Bob Thornton, Tony Cox, Brett Kelly"
2332,60307,Diary of a Wimpy Kid: Rodrick Rules,"['Back', 'in', 'middle', 'school', 'after', 'summer', 'vacation,', 'Greg', 'Heffley', 'and', 'his', 'older', 'brother', 'Rodrick', 'must', 'deal', 'with', 'their', ""parents'"", 'misguided', 'attempts', 'to', 'have', 'them', 'bond.']","['Family', 'Comedy']","['based on novel', 'middle school']","['Zachary Gordon', 'Devon Bostick', 'Rachael Harris']",['David Bowers'],http://www.diaryofawimpykidmovie.com/,99.0,"['ZacharyGordon', 'DevonBostick', 'RachaelHarris']","['Family', 'Comedy']","back in middle school after summer vacation, greg heffley and his older brother rodrick must deal with their parents' misguided attempts to have them bond. family comedy based on novel middle school zacharygordon devonbostick rachaelharris david bowers",David Bowers,"Zachary Gordon, Devon Bostick, Rachael Harris"
2335,8617,Prom Night,"[""Donna's"", 'senior', 'prom', 'is', 'supposed', 'to', 'be', 'the', 'best', 'night', 'of', 'her', 'life,', 'though', 'a', 'sadistic', 'killer', 'from', 'her', 'past', 'has', 'different', 'plans', 'for', 'her', 'and', 'her', 'friends.']","['Crime', 'Horror']","['aunt', 'remake', 'blood on shirt', 'slasher', 'death of family', 'masturbation', 'kicked in the face', 'renovation', 'black stereotype', 'chest']","['Brittany Snow', 'Scott Porter', 'Jessica Stroup']",['Nelson McCormick'],http://www.sonypictures.com/movies/promnight/,88.0,"['BrittanySnow', 'ScottPorter', 'JessicaStroup']","['Crime', 'Horror']","donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends. crime horror aunt remake blood on shirt slasher death of family masturbation kicked in the face renovation black stereotype chest brittanysnow scottporter jessicastroup nelson mccormick",Nelson McCormick,"Brittany Snow, Scott Porter, Jessica Stroup"
2336,10625,Mean Girls,"['Cady', 'Heron', 'is', 'a', 'hit', 'with', 'The', 'Plastics,', 'the', 'A-list', 'girl', 'clique', 'at', 'her', 'new', 'school,', 'until', 'she', 'makes', 'the', 'mistake', 'of', 'falling', 'for', 'Aaron', 'Samuels,', 'the', 'ex-boyfriend', 'of', 'alpha', 'Plastic', 'Regina', 'George.']",['Comedy'],"['female friendship', 'high school', 'fish out of water', 'best friend', 'teenager', 'popularity', 'gossip', 'teen comedy', 'high school rivalry', 'new girl at school']","['Lindsay Lohan', 'Rachel McAdams', 'Tim Meadows']",['Mark Waters'],http://www.meangirls.com/,97.0,"['LindsayLohan', 'RachelMcAdams', 'TimMeadows']",['Comedy'],"cady heron is a hit with the plastics, the a-list girl clique at her new school, until she makes the mistake of falling for aaron samuels, the ex-boyfriend of alpha plastic regina george. comedy female friendship high school fish out of water best friend teenager popularity gossip teen comedy high school rivalry new girl at school lindsaylohan rachelmcadams timmeadows mark waters",Mark Waters,"Lindsay Lohan, Rachel McAdams, Tim Meadows"
2345,790,The Fog,"['Strange', 'things', 'begin', 'to', 'occurs', 'as', 'a', 'tiny', 'California', 'coastal', 'town', 'prepares', 'to', 'commemorate', 'its', 'centenary.', 'Inanimate', 'objects', 'spring', 'eerily', 'to', 'life;', 'Rev.', 'Malone', 'stumbles', 'upon', 'a', 'dark', 'secret', 'about', 'the', ""town's"", 'founding;', 'radio', 'announcer', 'Stevie', 'witnesses', 'a', 'mystical', 'fire;', 'and', 'hitchhiker', 'Elizabeth', 'discovers', 'the', 'mutilated', 'corpse', 'of', 'a', 'fisherman.', 'Then', 'a', 'mysterious', 'iridescent', 'fog', 'descends', 'upon', 'the', 'village,', 'and', 'more', 'people', 'start', 'to', 'die.']",['Horror'],"['prophecy', 'sea', 'beach', 'gold', 'small town', 'beheading', 'sword', 'narration', 'fog', 'leprosy', 'ship', 'lighthouse', 'church']","['Adrienne Barbeau', 'Jamie Lee Curtis', 'Janet Leigh']",['John Carpenter'],http://www.theofficialjohncarpenter.com/the-fog/,89.0,"['AdrienneBarbeau', 'JamieLeeCurtis', 'JanetLeigh']",['Horror'],"strange things begin to occurs as a tiny california coastal town prepares to commemorate its centenary. inanimate objects spring eerily to life; rev. malone stumbles upon a dark secret about the town's founding; radio announcer stevie witnesses a mystical fire; and hitchhiker elizabeth discovers the mutilated corpse of a fisherman. then a mysterious iridescent fog descends upon the village, and more people start to die. horror prophecy sea beach gold small town beheading sword narration fog leprosy ship lighthouse church adriennebarbeau jamieleecurtis janetleigh john carpenter",John Carpenter,"Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh"
2346,43959,Soul Surfer,"['Soul', 'Surfer', 'is', 'the', 'inspiring', 'true', 'story', 'of', 'teen', 'surfer', 'Bethany', 'Hamilton.', 'Bethany', 'lost', 'her', 'left', 'arm', 'in', 'a', 'shark', 'attack', 'and', 'courageously', 'overcame', 'all', 'odds', 'to', 'become', 'a', 'champion', 'again,', 'through', 'her', 'sheer', 'determination', 'and', 'unwavering', 'faith.Bethany', '(AnnaSophia', 'Robb)', 'was', 'born', 'to', 'surf.', 'A', 'natural', 'talent', 'who', 'took', 'to', 'the', 'waves', 'at', 'a', 'young', 'age,', 'she', 'was', 'leading', 'an', 'idyllic', 'life', 'on', 'Kauai,', 'participating', 'in', 'national', 'surf', 'competitions', 'with', 'her', 'best', 'friend', 'Alana', '(Lorraine', 'Nicholson),', 'when', 'everything', 'changed.', 'On', 'Halloween', 'morning,', 'a', '14-foot', 'tiger', 'shark', 'came', 'out', 'of', 'nowhere', 'and', 'seemed', 'to', 'shatter', 'all', 'her', 'dreams.Soul', 'Surfer', 'reveals', ""Bethany's"", 'fight', 'to', 'recover', 'from', 'her', 'ordeal', 'and', 'how', 'she', 'grappled', 'with', 'the', 'question', 'of', 'her', 'future.', 'Strengthened', 'by', 'the', 'love', 'of', 'her', 'parents,', 'Tom', '(Dennis', 'Quaid)', 'and', 'Cheri', '(Helen', 'Hunt),', 'and', 'supported', 'by', 'her', 'youth', 'group', 'leader', 'Sara', '(Carrie', 'Underwood),', 'Bethany', 'refuses', 'to', 'give', 'in', 'or', 'give', 'up,', 'and', 'begins', 'a', 'bold', 'return', 'to', 'the', 'water.']","['Action', 'Drama']","['competition', 'based on novel', 'shark attack', 'surfing', 'biography', 'sport', 'duringcreditsstinger']","['AnnaSophia Robb', 'Helen Hunt', 'Lorraine Nicholson']",['Sean McNamara'],http://www.soulsurferthemovie.com/,106.0,"['AnnaSophiaRobb', 'HelenHunt', 'LorraineNicholson']","['Action', 'Drama']","soul surfer is the inspiring true story of teen surfer bethany hamilton. bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.bethany (annasophia robb) was born to surf. a natural talent who took to the waves at a young age, she was leading an idyllic life on kauai, participating in national surf competitions with her best friend alana (lorraine nicholson), when everything changed. on halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.soul surfer reveals bethany's fight to recover from her ordeal and how she grappled with the question of her future. strengthened by the love of her parents, tom (dennis quaid) and cheri (helen hunt), and supported by her youth group leader sara (carrie underwood), bethany refuses to give in or give up, and begins a bold return to the water. action drama competition based on novel shark attack surfing biography sport duringcreditsstinger annasophiarobb helenhunt lorrainenicholson sean mcnamara",Sean McNamara,"AnnaSophia Robb, Helen Hunt, Lorraine Nicholson"
2351,25643,Love Happens,"['Dr.', 'Burke', 'Ryan', 'is', 'a', 'successful', 'self-help', 'author', 'and', 'motivational', 'speaker', 'with', 'a', 'secret.', 'While', 'he', 'helps', 'thousands', 'of', 'people', 'cope', 'with', 'tragedy', 'and', 'personal', 'loss,', 'he', 'secretly', 'is', 'unable', 'to', 'overcome', 'the', 'death', 'of', 'his', 'late', 'wife.', ""It's"", 'not', 'until', 'Burke', 'meets', 'a', 'fiercely', 'independent', 'florist', 'named', 'Eloise', 'that', 'he', 'is', 'forced', 'to', 'face', 'his', 'past', 'and', 'overcome', 'his', 'demons.']","['Drama', 'Romance']","['hotel', 'florist', 'forest', 'grief', 'seminar', 'motivational speaker']","['Aaron Eckhart', 'Jennifer Aniston', 'Judy Greer']",['Brandon Camp'],http://www.lovehappensmovie.com,109.0,"['AaronEckhart', 'JenniferAniston', 'JudyGreer']","['Drama', 'Romance']","dr. burke ryan is a successful self-help author and motivational speaker with a secret. while he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. it's not until burke meets a fiercely independent florist named eloise that he is forced to face his past and overcome his demons. drama romance hotel florist forest grief seminar motivational speaker aaroneckhart jenniferaniston judygreer brandon camp",Brandon Camp,"Aaron Eckhart, Jennifer Aniston, Judy Greer"
2357,333348,Love the Coopers,"['When', 'four', 'generations', 'of', 'the', 'Cooper', 'clan', 'come', 'together', 'for', 'their', 'annual', 'Christmas', 'Eve', 'celebration,', 'a', 'series', 'of', 'unexpected', 'visitors', 'and', 'unlikely', 'events', 'turn', 'the', 'night', 'upside', 'down,', 'leading', 'them', 'all', 'toward', 'a', 'surprising', 'rediscovery', 'of', 'family', 'bonds', 'and', 'the', 'spirit', 'of', 'the', 'holiday.']","['Comedy', 'Family']","['big family', 'family relationships', 'family', 'woman director', 'christmas']","['Steve Martin', 'Diane Keaton', 'John Goodman']",['Jessie Nelson'],http://www.cbsfilms.com/love-the-coopers/,107.0,"['SteveMartin', 'DianeKeaton', 'JohnGoodman']","['Comedy', 'Family']","when four generations of the cooper clan come together for their annual christmas eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday. comedy family big family family relationships family woman director christmas stevemartin dianekeaton johngoodman jessie nelson",Jessie Nelson,"Steve Martin, Diane Keaton, John Goodman"
2360,321697,Steve Jobs,"['Set', 'backstage', 'at', 'three', 'iconic', 'product', 'launches', 'and', 'ending', 'in', '1998', 'with', 'the', 'unveiling', 'of', 'the', 'iMac,', 'Steve', 'Jobs', 'takes', 'us', 'behind', 'the', 'scenes', 'of', 'the', 'digital', 'revolution', 'to', 'paint', 'an', 'intimate', 'portrait', 'of', 'the', 'brilliant', 'man', 'at', 'its', 'epicenter.']","['Drama', 'History']","['biography', 'computer', 'father daughter relationship', 'apple computer', 'steve jobs', 'based on true events']","['Michael Fassbender', 'Kate Winslet', 'Seth Rogen']",['Danny Boyle'],http://www.stevejobsthefilm.com,122.0,"['MichaelFassbender', 'KateWinslet', 'SethRogen']","['Drama', 'History']","set backstage at three iconic product launches and ending in 1998 with the unveiling of the imac, steve jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter. drama history biography computer father daughter relationship apple computer steve jobs based on true events michaelfassbender katewinslet sethrogen danny boyle",Danny Boyle,"Michael Fassbender, Kate Winslet, Seth Rogen"
2361,19840,"I Love You, Beth Cooper","['Nerdy', 'teenager', 'Denis', 'Cooverman', '(Paul', 'Rust)', 'harbors', 'a', 'secret', 'crush', 'on', 'Beth', 'Cooper', '(Hayden', 'Panettiere),', 'the', 'hottest', 'girl', 'in', 'high', 'school.', 'During', 'his', 'graduation', 'speech,', 'Denis', 'lets', 'the', 'cat', 'out', 'of', 'the', 'bag', 'and', 'declares', 'his', 'love', 'for', 'Beth,', 'who,', 'instead', 'of', 'dissing', 'Denis,', 'shows', 'up', 'at', 'his', 'house', 'later', 'that', 'day', 'and', 'promises', 'to', 'show', 'him', 'the', 'time', 'of', 'his', 'life.']","['Comedy', 'Romance']","['virgin', 'cheerleader', 'graduation', 'high school', 'aspen', 'friends', 'in the closet', 'teenager', 'popularity', 'based on young adult novel', 'popular girl']","['Hayden Panettiere', 'Paul Rust', 'Lauren London']",['Chris Columbus'],http://www.iloveyoubethcoopermovie.com/,102.0,"['HaydenPanettiere', 'PaulRust', 'LaurenLondon']","['Comedy', 'Romance']","nerdy teenager denis cooverman (paul rust) harbors a secret crush on beth cooper (hayden panettiere), the hottest girl in high school. during his graduation speech, denis lets the cat out of the bag and declares his love for beth, who, instead of dissing denis, shows up at his house later that day and promises to show him the time of his life. comedy romance virgin cheerleader graduation high school aspen friends in the closet teenager popularity based on young adult novel popular girl haydenpanettiere paulrust laurenlondon chris columbus",Chris Columbus,"Hayden Panettiere, Paul Rust, Lauren London"
2362,22327,Youth in Revolt,"['Nick', 'Twisp', '(Michael', 'Cera),', 'a', 'teen', 'with', 'a', 'taste', 'for', 'the', 'finer', 'things', 'in', 'life', 'like', 'Sinatra', 'and', 'Fellini,', 'falls', 'hopelessly', 'in', 'love', 'with', 'the', 'beautiful,', 'free-spirited', 'Sheeni', 'Saunders', '(Portia', 'Doubleday)', 'while', 'on', 'a', 'family', 'vacation.', 'But', 'family,', 'geography', 'and', 'jealous', 'ex-lovers', 'conspire', 'to', 'keep', 'these', 'two', 'apart.', 'Nick', 'abandons', 'his', 'dull,', 'predictable', 'life', 'and', 'develops', 'a', 'rebellious', 'alter', 'ego:', 'François.', 'With', 'his', 'ascot,', 'his', 'moustache', 'and', 'his', 'cigarette,', 'François', 'will', 'stop', 'at', 'nothing', 'to', 'be', 'with', 'Sheeni,', 'and', 'leads', 'Nick', 'on', 'a', 'path', 'of', 'destruction', 'with', 'unpredictable', 'consequences..']","['Drama', 'Comedy', 'Romance']","['based on novel', 'coming of age', 'duringcreditsstinger']","['Michael Cera', 'Zach Galifianakis', 'Justin Long']",['Miguel Arteta'],http://youthinrevolt-themovie.com/,87.0,"['MichaelCera', 'ZachGalifianakis', 'JustinLong']","['Drama', 'Comedy', 'Romance']","nick twisp (michael cera), a teen with a taste for the finer things in life like sinatra and fellini, falls hopelessly in love with the beautiful, free-spirited sheeni saunders (portia doubleday) while on a family vacation. but family, geography and jealous ex-lovers conspire to keep these two apart. nick abandons his dull, predictable life and develops a rebellious alter ego: françois. with his ascot, his moustache and his cigarette, françois will stop at nothing to be with sheeni, and leads nick on a path of destruction with unpredictable consequences.. drama comedy romance based on novel coming of age duringcreditsstinger michaelcera zachgalifianakis justinlong miguel arteta",Miguel Arteta,"Michael Cera, Zach Galifianakis, Justin Long"
2366,146227,Getaway,"['Former', 'race', 'car', 'driver', 'Brent', 'Magna', '(Hawke)', 'is', 'pitted', 'against', 'the', 'clock.', 'Desperately', 'trying', 'to', 'save', 'the', 'life', 'of', 'his', 'kidnapped', 'wife,', 'Brent', 'commandeers', 'a', 'custom', 'Ford', 'Shelby', 'GT500', 'Super', 'Snake,', 'taking', 'it', 'and', 'its', 'unwitting', 'owner', '(Gomez)', 'on', 'a', 'high-speed', 'race', 'against', 'time,', 'at', 'the', 'command', 'of', 'the', 'mysterious', 'villain', 'holding', 'his', 'wife', 'hostage.']","['Action', 'Crime']",[],"['Ethan Hawke', 'Selena Gomez', 'Jon Voight']",['Courtney Solomon'],http://www.getawaymovie.com/,90.0,"['EthanHawke', 'SelenaGomez', 'JonVoight']","['Action', 'Crime']","former race car driver brent magna (hawke) is pitted against the clock. desperately trying to save the life of his kidnapped wife, brent commandeers a custom ford shelby gt500 super snake, taking it and its unwitting owner (gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage. action crime ethanhawke selenagomez jonvoight courtney solomon",Courtney Solomon,"Ethan Hawke, Selena Gomez, Jon Voight"
2373,36811,The Last Station,"['A', 'historical', 'drama', 'that', 'illustrates', 'Russian', 'author', 'Leo', ""Tolstoy's"", 'struggle', 'to', 'balance', 'fame', 'and', 'wealth', 'with', 'his', 'commitment', 'to', 'a', 'life', 'devoid', 'of', 'material', 'things.', 'The', 'Countess', 'Sofya,', 'wife', 'and', 'muse', 'to', 'Leo', 'Tolstoy,', 'uses', 'every', 'trick', 'of', 'seduction', 'on', 'her', ""husband's"", 'loyal', 'disciple,', 'whom', 'she', 'believes', 'was', 'the', 'person', 'responsible', 'for', 'Tolstoy', 'signing', 'a', 'new', 'will', 'that', 'leaves', 'his', 'work', 'and', 'property', 'to', 'the', 'Russian', 'people.']","['Drama', 'Romance']",['duringcreditsstinger'],"['James McAvoy', 'Christopher Plummer', 'Helen Mirren']",['Michael Hoffman'],http://www.sonyclassics.com/thelaststation/,112.0,"['JamesMcAvoy', 'ChristopherPlummer', 'HelenMirren']","['Drama', 'Romance']","a historical drama that illustrates russian author leo tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things. the countess sofya, wife and muse to leo tolstoy, uses every trick of seduction on her husband's loyal disciple, whom she believes was the person responsible for tolstoy signing a new will that leaves his work and property to the russian people. drama romance duringcreditsstinger jamesmcavoy christopherplummer helenmirren michael hoffman",Michael Hoffman,"James McAvoy, Christopher Plummer, Helen Mirren"
2377,13809,RockNRolla,"['When', 'a', 'Russian', 'mobster', 'sets', 'up', 'a', 'real', 'estate', 'scam', 'that', 'generates', 'millions', 'of', 'pounds,', 'various', 'members', 'of', ""London's"", 'criminal', 'underworld', 'pursue', 'their', 'share', 'of', 'the', 'fortune.', 'Various', 'shady', 'characters,', 'including', 'Mr', 'One-Two,', 'Stella', 'the', 'accountant,', 'and', 'Johnny', 'Quid,', 'a', 'druggie', 'rock-star,', 'try', 'to', 'claim', 'their', 'slice.']","['Action', 'Crime', 'Thriller']","['london england', 'gang leader', 'money', 'gang', 'crime']","['Mark Strong', 'Tom Wilkinson', 'Toby Kebbell']",['Guy Ritchie'],http://rocknrolla.warnerbros.com/,114.0,"['MarkStrong', 'TomWilkinson', 'TobyKebbell']","['Action', 'Crime', 'Thriller']","when a russian mobster sets up a real estate scam that generates millions of pounds, various members of london's criminal underworld pursue their share of the fortune. various shady characters, including mr one-two, stella the accountant, and johnny quid, a druggie rock-star, try to claim their slice. action crime thriller london england gang leader money gang crime markstrong tomwilkinson tobykebbell guy ritchie",Guy Ritchie,"Mark Strong, Tom Wilkinson, Toby Kebbell"
2380,33870,Mao's Last Dancer,"['At', 'the', 'age', 'of', '11,', 'Li', 'was', 'plucked', 'from', 'a', 'poor', 'Chinese', 'village', 'by', 'Madame', ""Mao's"", 'cultural', 'delegates', 'and', 'taken', 'to', 'Beijing', 'to', 'study', 'ballet.', 'In', '1979,', 'during', 'a', 'cultural', 'exchange', 'to', 'Texas,', 'he', 'fell', 'in', 'love', 'with', 'an', 'American', 'woman.', 'Two', 'years', 'later,', 'he', 'managed', 'to', 'defect', 'and', 'went', 'on', 'to', 'perform', 'as', 'a', 'principal', 'dancer', 'for', 'the', 'Houston', 'Ballet', 'and', 'as', 'a', 'principal', 'artist', 'with', 'the', 'Australian', 'Ballet.']","['Drama', 'Romance']","['costume', 'song', 'village', 'promise', 'ballet']","['Chi Cao', 'Chengwu Guo', 'Wen Bin Huang']",['Bruce Beresford'],http://www.maoslastdancermovie.com/,117.0,"['ChiCao', 'ChengwuGuo', 'WenBinHuang']","['Drama', 'Romance']","at the age of 11, li was plucked from a poor chinese village by madame mao's cultural delegates and taken to beijing to study ballet. in 1979, during a cultural exchange to texas, he fell in love with an american woman. two years later, he managed to defect and went on to perform as a principal dancer for the houston ballet and as a principal artist with the australian ballet. drama romance costume song village promise ballet chicao chengwuguo wenbinhuang bruce beresford",Bruce Beresford,"Chi Cao, Chengwu Guo, Wen Bin Huang"
2381,245703,Midnight Special,"['A', 'father', 'and', 'son', 'go', 'on', 'the', 'run', 'after', 'the', 'dad', 'learns', 'his', 'child', 'possesses', 'special', 'powers.']","['Adventure', 'Drama', 'Science Fiction']","['father son relationship', 'helicopter', 'fbi', 'motel', 'chase', 'child kidnapping', 'religious sect', 'goggles']","['Michael Shannon', 'Jaeden Lieberher', 'Joel Edgerton']",['Jeff Nichols'],http://www.midnightspecialmovie.com/,112.0,"['MichaelShannon', 'JaedenLieberher', 'JoelEdgerton']","['Adventure', 'Drama', 'ScienceFiction']",a father and son go on the run after the dad learns his child possesses special powers. adventure drama sciencefiction father son relationship helicopter fbi motel chase child kidnapping religious sect goggles michaelshannon jaedenlieberher joeledgerton jeff nichols,Jeff Nichols,"Michael Shannon, Jaeden Lieberher, Joel Edgerton"
2389,17436,The Informers,"['A', 'collection', 'of', 'intersecting', 'short', 'stories', 'set', 'in', 'early', ""1980's"", 'Los', 'Angeles,', 'depicts', 'a', 'week', 'in', 'the', 'lives', 'of', 'an', 'assortment', 'of', 'socially', 'alienated,', 'mainly', 'well-off', 'characters', 'who', 'numb', 'their', 'sense', 'of', 'emptiness', 'with', 'casual', 'sex,', 'violence,', 'and', 'drugs.']",['Drama'],"['sex', 'slice of life', 'hollywood', 'drug', 'hedonism', 'ensemble cast', 'child murder', '1980s', 'dysfunctional', 'intersecting lives']","['Billy Bob Thornton', 'Kim Basinger', 'Mickey Rourke']",['Gregor Jordan'],http://www.theinformers.com/,98.0,"['BillyBobThornton', 'KimBasinger', 'MickeyRourke']",['Drama'],"a collection of intersecting short stories set in early 1980's los angeles, depicts a week in the lives of an assortment of socially alienated, mainly well-off characters who numb their sense of emptiness with casual sex, violence, and drugs. drama sex slice of life hollywood drug hedonism ensemble cast child murder 1980s dysfunctional intersecting lives billybobthornton kimbasinger mickeyrourke gregor jordan",Gregor Jordan,"Billy Bob Thornton, Kim Basinger, Mickey Rourke"
2398,8363,Superbad,"['High', 'school', 'best', 'buddies', 'are', 'facing', 'separation', 'anxiety', 'as', 'they', 'prepare', 'to', 'go', 'off', 'to', 'college.', 'While', 'attempting', 'to', 'score', 'alcohol', 'for', 'a', 'party', 'with', 'help', 'from', 'a', 'fake', 'ID-toting', 'friend,', 'the', ""guys'"", 'evening', 'takes', 'a', 'turn', 'into', 'chaotic', 'territory.']",['Comedy'],"['becoming an adult', 'high school', 'young people', 'one night']","['Jonah Hill', 'Michael Cera', 'Christopher Mintz-Plasse']",['Greg Mottola'],http://www.areyousuperbad.com/,113.0,"['JonahHill', 'MichaelCera', 'ChristopherMintz-Plasse']",['Comedy'],"high school best buddies are facing separation anxiety as they prepare to go off to college. while attempting to score alcohol for a party with help from a fake id-toting friend, the guys' evening takes a turn into chaotic territory. comedy becoming an adult high school young people one night jonahhill michaelcera christophermintz-plasse greg mottola",Greg Mottola,"Jonah Hill, Michael Cera, Christopher Mintz-Plasse"
2402,10982,Hoodwinked!,"['The', 'recipes', 'of', 'candies', 'of', 'the', 'goody', 'shops', 'have', 'been', 'stolen', 'by', 'the', 'Goody', 'Bandit,', 'and', 'many', 'animals', 'are', 'out', 'of', 'business.', 'While', 'the', 'police', 'are', 'chasing', 'the', 'criminal,', 'there', 'is', 'a', 'mess', 'at', ""Granny's"", 'house', 'evolving', 'Little', 'Red', 'Hiding', 'Hood,', 'The', 'Wolf,', 'The', 'Woodsman', 'and', 'Granny,', 'disturbing', 'the', 'peace', 'in', 'the', 'forest', 'and', 'they', 'are', 'all', 'arrested', 'by', 'the', 'impatient', 'Chief', 'Grizzly.']","['Animation', 'Comedy', 'Family']","['wolf', 'suspicion', 'little red riding hood', 'investigation', 'burglary']","['Anne Hathaway', 'Glenn Close', 'Jim Belushi']","['Cory Edwards', 'Todd Edwards', 'Tony Leech']",http://www.hoodwinkedthemovie.com,80.0,"['AnneHathaway', 'GlennClose', 'JimBelushi']","['Animation', 'Comedy', 'Family']","the recipes of candies of the goody shops have been stolen by the goody bandit, and many animals are out of business. while the police are chasing the criminal, there is a mess at granny's house evolving little red hiding hood, the wolf, the woodsman and granny, disturbing the peace in the forest and they are all arrested by the impatient chief grizzly. animation comedy family wolf suspicion little red riding hood investigation burglary annehathaway glennclose jimbelushi cory edwards todd edwards tony leech","Cory Edwards, Todd Edwards, Tony Leech","Anne Hathaway, Glenn Close, Jim Belushi"
